id,feature
faem0_si1392_925,-4.41322022
faem0_si1392_926,-5.29904979
faem0_si1392_927,-6.77194534
faem0_si1392_928,-5.61186087842
faem0_si1392_929,-2.83832850342
faem0_si1392_930,-1.50386308
faem0_si1392_931,-4.47403406
faem0_si1392_932,-6.516736564
faem0_si1392_933,-5.92541438209
faem0_si1392_934,-4.64098035
faem0_si1392_935,-4.40160218
faem0_si1392_936,-5.42988723
faem0_si1392_937,-3.97504589
faem0_si1392_938,-5.794154859
faem0_si1392_939,-4.20718165158
faem0_si1392_940,1.230618765
faem0_si1392_941,0.264864995
faem0_si1392_942,2.35812611
faem0_si1392_943,-1.753355607
faem0_si1392_944,-1.616571003
faem0_si1392_945,-3.141831135
faem0_si1392_946,-4.515875153
faem0_si1392_947,-5.59464707
faem0_si1392_948,-6.9240331271
faem0_si1392_949,-5.5399424
faem0_si1392_950,-4.56573418
faem0_si1392_951,-3.7716458794
faem0_si1392_952,-4.3521205732
faem0_si1392_953,-5.473292767
faem0_si1392_954,-5.551059871
faem0_si1392_955,-4.099378742
faem0_si1392_956,-3.473769391
faem0_si1392_957,-4.35104609
faem0_si1392_958,-4.327161194
faem0_si1392_959,-2.81843299
faem0_si1392_960,-2.31299678
faem0_si1392_961,-0.502533369
faem0_si1392_962,1.60754467
faem0_si1392_963,0.62722673
faem0_si1392_964,0.098453725
faem0_si1392_965,-0.55327241
faem0_si1392_966,0.0
faem0_si1392_967,0.0
faem0_si1392_968,0.0
faem0_si1392_969,0.0
faem0_si1392_970,0.0
faem0_si1392_971,0.0
faem0_si1392_972,0.0
faem0_si1392_973,0.0
faem0_si1392_974,0.0
faem0_si1392_975,0.0
faem0_si1392_976,0.0
faem0_si1392_977,0.0
faem0_si1392_978,0.0
faem0_si1392_979,0.0
faem0_si1392_980,0.0
faem0_si1392_981,0.0
faem0_si1392_982,0.0
faem0_si1392_983,0.0
faem0_si1392_984,0.0
faem0_si1392_985,0.0
faem0_si1392_986,0.0
faem0_si1392_987,0.0
faem0_si1392_988,0.0
faem0_si1392_989,0.0
faem0_si1392_990,0.0
faem0_si1392_991,0.0
faem0_si1392_992,0.0
faem0_si1392_993,0.0
faem0_si1392_994,0.0
faem0_si1392_995,0.0
faem0_si1392_996,0.0
faem0_si1392_997,0.0
faem0_si1392_998,0.0
faem0_si1392_999,0.0
faem0_si1392_1000,0.0
faem0_si1392_1001,0.0
faem0_si1392_1002,0.0
faem0_si1392_1003,0.0
faem0_si1392_1004,0.0
faem0_si1392_1005,0.0
faem0_si1392_1006,0.0
faem0_si1392_1007,0.0
faem0_si1392_1008,0.0
faem0_si1392_1009,0.0
faem0_si1392_1010,0.0
faem0_si1392_1011,0.0
faem0_si1392_1012,0.0
faem0_si1392_1013,0.0
faem0_si1392_1014,0.0
faem0_si1392_1015,0.0
faem0_si1392_1016,0.0
faem0_si1392_1017,0.0
faem0_si1392_1018,0.0
faem0_si1392_1019,0.0
faem0_si1392_1020,0.0
faem0_si1392_1021,0.0
faem0_si1392_1022,0.0
faem0_si1392_1023,0.0
faem0_si1392_1024,0.0
faem0_si1392_1025,0.0
faem0_si1392_1026,0.0
faem0_si1392_1027,0.0
faem0_si1392_1028,0.0
faem0_si1392_1029,0.0
faem0_si1392_1030,0.0
faem0_si1392_1031,0.0
faem0_si1392_1032,0.0
faem0_si1392_1033,0.0
faem0_si1392_1034,0.0
faem0_si1392_1035,55.99286
faem0_si1392_1036,67.70447
faem0_si1392_1037,62.03507
faem0_si1392_1038,67.80385
faem0_si1392_1039,73.55628
faem0_si1392_1040,71.29037
faem0_si1392_1041,67.10034
faem0_si1392_1042,66.84863
faem0_si1392_1043,60.91222
faem0_si1392_1044,67.03206
faem0_si1392_1045,69.60949
faem0_si1392_1046,65.11539
faem0_si1392_1047,66.46568
faem0_si1392_1048,69.57399
faem0_si1392_1049,67.06688
faem0_si1392_1050,52.691427
faem0_si1392_1051,51.098882
faem0_si1392_1052,56.3137
faem0_si1392_1053,58.66782
faem0_si1392_1054,55.99305
faem0_si1392_1055,51.744253
faem0_si1392_1056,63.61247
faem0_si1392_1057,71.0688
faem0_si1392_1058,1.89459116
faem0_si1392_1059,2.01406825
faem0_si1392_1060,1.42485917
faem0_si1392_1061,0.78396253
faem0_si1392_1062,1.92906735
faem0_si1392_1063,1.93262906158
faem0_si1392_1064,1.6719279
faem0_si1392_1065,2.3681159
faem0_si1392_1066,1.8999168
faem0_si1392_1067,1.3668274
faem0_si1392_1068,-1.08256259
faem0_si1392_1069,-2.3508409
faem0_si1392_1070,-0.96233714
faem0_si1392_1071,-1.05309575
faem0_si1392_1072,-1.4462503
faem0_si1392_1073,-2.0065791
faem0_si1392_1074,-2.3012451
faem0_si1392_1075,-2.36741808
faem0_si1392_1076,-2.0337619
faem0_si1392_1077,-2.05129709
faem0_si1392_1078,-1.9377837
faem0_si1392_1079,-1.29119776
faem0_si1392_1080,-1.07417199
faem0_si1392_1081,-0.62508003
faem0_si1392_1082,-0.65450439
faem0_si1392_1083,-0.0650153
faem0_si1392_1084,0.25411444
faem0_si1392_1085,0.28643695
faem0_si1392_1086,0.344686697
faem0_si1392_1087,0.70761762
faem0_si1392_1088,0.62443775
faem0_si1392_1089,0.9405471
faem0_si1392_1090,-0.07610821
faem0_si1392_1091,-0.179225893
faem0_si1392_1092,0.64035379
faem0_si1392_1093,0.56991853
faem0_si1392_1094,0.20798758
faem0_si1392_1095,0.33860367
faem0_si1392_1096,2.05457378
faem0_si1392_1097,2.6811832
faem0_si1392_1098,1.9091276
faem0_si1392_1099,1.35807174
faem0_si1392_1100,1.41246576
faem0_si1392_1101,1.70788159
faem0_si1392_1102,1.2319137
faem0_si1392_1103,0.86238024
faem0_si1392_1104,0.0
faem0_si1392_1105,0.0
faem0_si1392_1106,0.0
faem0_si1392_1107,0.0
faem0_si1392_1108,0.0
faem0_si1392_1109,0.0
faem0_si1392_1110,0.0
faem0_si1392_1111,0.0
faem0_si1392_1112,0.0
faem0_si1392_1113,0.0
faem0_si1392_1114,0.0
faem0_si1392_1115,0.0
faem0_si1392_1116,0.0
faem0_si1392_1117,0.0
faem0_si1392_1118,0.0
faem0_si1392_1119,0.0
faem0_si1392_1120,0.0
faem0_si1392_1121,0.0
faem0_si1392_1122,0.0
faem0_si1392_1123,0.0
faem0_si1392_1124,0.0
faem0_si1392_1125,0.0
faem0_si1392_1126,0.0
faem0_si1392_1127,0.0
faem0_si1392_1128,0.0
faem0_si1392_1129,0.0
faem0_si1392_1130,0.0
faem0_si1392_1131,0.0
faem0_si1392_1132,0.0
faem0_si1392_1133,0.0
faem0_si1392_1134,0.0
faem0_si1392_1135,0.0
faem0_si1392_1136,0.0
faem0_si1392_1137,0.0
faem0_si1392_1138,0.0
faem0_si1392_1139,0.0
faem0_si1392_1140,0.0
faem0_si1392_1141,0.0
faem0_si1392_1142,0.0
faem0_si1392_1143,0.0
faem0_si1392_1144,0.0
faem0_si1392_1145,0.0
faem0_si1392_1146,0.0
faem0_si1392_1147,0.0
faem0_si1392_1148,0.0
faem0_si1392_1149,0.0
faem0_si1392_1150,0.0
faem0_si1392_1151,0.0
faem0_si1392_1152,0.0
faem0_si1392_1153,0.0
faem0_si1392_1154,0.0
faem0_si1392_1155,0.0
faem0_si1392_1156,0.0
faem0_si1392_1157,0.0
faem0_si1392_1158,0.0
faem0_si1392_1159,0.0
faem0_si1392_1160,0.0
faem0_si1392_1161,0.0
faem0_si1392_1162,0.0
faem0_si1392_1163,0.0
faem0_si1392_1164,0.0
faem0_si1392_1165,0.0
faem0_si1392_1166,0.0
faem0_si1392_1167,0.0
faem0_si1392_1168,0.0
faem0_si1392_1169,0.0
faem0_si1392_1170,0.0
faem0_si1392_1171,0.0
faem0_si1392_1172,0.0
faem0_si1392_1173,65.06011
faem0_si1392_1174,70.54563
faem0_si1392_1175,79.18368
faem0_si1392_1176,85.7383
faem0_si1392_1177,91.56826
faem0_si1392_1178,95.64543
faem0_si1392_1179,91.64108
faem0_si1392_1180,89.71997
faem0_si1392_1181,91.52671
faem0_si1392_1182,96.72205
faem0_si1392_1183,91.07221
faem0_si1392_1184,86.74464
faem0_si1392_1185,86.02742
faem0_si1392_1186,72.75448
faem0_si1392_1187,64.52871
faem0_si1392_1188,63.88844
faem0_si1392_1189,69.68066
faem0_si1392_1190,70.86573
faem0_si1392_1191,61.41753
faem0_si1392_1192,59.18137
faem0_si1392_1193,59.82443
faem0_si1392_1194,62.81592
faem0_si1392_1195,74.29328
faem0_si1392_1196,-2.15915238
faem0_si1392_1197,-1.61679079
faem0_si1392_1198,-3.77289585
faem0_si1392_1199,-4.6895745
faem0_si1392_1200,-4.65320405
faem0_si1392_1201,-4.859688
faem0_si1392_1202,-3.12581702
faem0_si1392_1203,-2.8423813
faem0_si1392_1204,-3.229957356
faem0_si1392_1205,-4.35866456
faem0_si1392_1206,-5.0314435
faem0_si1392_1207,-4.37720419
faem0_si1392_1208,-3.1608715
faem0_si1392_1209,-1.17325089
faem0_si1392_1210,-0.2907497
faem0_si1392_1211,-0.2064508
faem0_si1392_1212,-1.0896218
faem0_si1392_1213,-0.46086473
faem0_si1392_1214,1.60144794
faem0_si1392_1215,2.9599453
faem0_si1392_1216,2.9051148
faem0_si1392_1217,2.50255611
faem0_si1392_1218,-0.0084387
faem0_si1392_1219,-1.19667044
faem0_si1392_1220,-0.970263544
faem0_si1392_1221,-1.32823548
faem0_si1392_1222,-0.9999825
faem0_si1392_1223,-0.8959636
faem0_si1392_1224,-1.3365726
faem0_si1392_1225,-1.0553057
faem0_si1392_1226,-0.8307956
faem0_si1392_1227,-0.9955361
faem0_si1392_1228,-0.88749383
faem0_si1392_1229,-0.4551201
faem0_si1392_1230,-0.3839369
faem0_si1392_1231,-0.36943552
faem0_si1392_1232,0.38554754
faem0_si1392_1233,0.99845994
faem0_si1392_1234,1.14932309
faem0_si1392_1235,0.65115072
faem0_si1392_1236,0.63772721
faem0_si1392_1237,1.263883976
faem0_si1392_1238,0.996575
faem0_si1392_1239,0.90439389
faem0_si1392_1240,0.87229909
faem0_si1392_1241,0.20329174
faem0_si1392_1242,134.58413
faem0_si1392_1243,151.70708
faem0_si1392_1244,168.59589
faem0_si1392_1245,182.6744
faem0_si1392_1246,202.19876
faem0_si1392_1247,187.89277
faem0_si1392_1248,169.588
faem0_si1392_1249,163.06361
faem0_si1392_1250,158.44144
faem0_si1392_1251,158.98326
faem0_si1392_1252,170.3111
faem0_si1392_1253,190.59423
faem0_si1392_1254,195.4548
faem0_si1392_1255,191.45186
faem0_si1392_1256,176.3632
faem0_si1392_1257,163.75693
faem0_si1392_1258,175.8435
faem0_si1392_1259,181.05491
faem0_si1392_1260,166.31781
faem0_si1392_1261,135.96523
faem0_si1392_1262,118.05488
faem0_si1392_1263,145.3592
faem0_si1392_1264,147.7713
faem0_si1392_1265,-0.543052017
faem0_si1392_1266,-1.61702027
faem0_si1392_1267,-2.28330917
faem0_si1392_1268,-3.22096812
faem0_si1392_1269,-4.32376372
faem0_si1392_1270,-5.10537037
faem0_si1392_1271,-4.519573
faem0_si1392_1272,-3.15671795
faem0_si1392_1273,-3.782514
faem0_si1392_1274,-4.6436963
faem0_si1392_1275,-3.71507924
faem0_si1392_1276,-1.08971188
faem0_si1392_1277,0.9162037
faem0_si1392_1278,-0.51372317
faem0_si1392_1279,1.1529063
faem0_si1392_1280,1.46617565423
faem0_si1392_1281,1.162981972
faem0_si1392_1282,0.4827832
faem0_si1392_1283,1.552793563
faem0_si1392_1284,2.80972692
faem0_si1392_1285,4.83281627
faem0_si1392_1286,2.06907771
faem0_si1392_1287,1.71176589
faem0_si1392_1288,-1.01946468
faem0_si1392_1289,-0.47137051
faem0_si1392_1290,-1.06351366
faem0_si1392_1291,-0.72418185
faem0_si1392_1292,-1.3979437
faem0_si1392_1293,-0.93995126
faem0_si1392_1294,-0.0545405
faem0_si1392_1295,0.150167326442
faem0_si1392_1296,0.56250501
faem0_si1392_1297,0.62374891
faem0_si1392_1298,-0.18009915
faem0_si1392_1299,-1.28454423
faem0_si1392_1300,-1.18730907
faem0_si1392_1301,-0.79615205
faem0_si1392_1302,-0.1659542
faem0_si1392_1303,0.05525849
faem0_si1392_1304,0.0704232
faem0_si1392_1305,0.03613132
faem0_si1392_1306,0.541292626
faem0_si1392_1307,1.350229482
faem0_si1392_1308,1.59923133
faem0_si1392_1309,0.65044532
faem0_si1392_1310,0.75093626
faem0_si1392_1311,344.240867
faem0_si1392_1312,420.837387
faem0_si1392_1313,459.047033
faem0_si1392_1314,510.98946
faem0_si1392_1315,553.88923
faem0_si1392_1316,569.68794
faem0_si1392_1317,576.48732
faem0_si1392_1318,580.89812
faem0_si1392_1319,579.22686
faem0_si1392_1320,584.87042
faem0_si1392_1321,588.71647
faem0_si1392_1322,597.84945
faem0_si1392_1323,608.58276
faem0_si1392_1324,609.44689
faem0_si1392_1325,625.8105
faem0_si1392_1326,622.35858
faem0_si1392_1327,637.83355
faem0_si1392_1328,650.8916
faem0_si1392_1329,635.45456
faem0_si1392_1330,637.2891
faem0_si1392_1331,633.36535
faem0_si1392_1332,657.6621
faem0_si1392_1333,677.42038
faem0_si1392_1334,12.12198833
faem0_si1392_1335,9.28683324
faem0_si1392_1336,12.89855959
faem0_si1392_1337,15.9435145376
faem0_si1392_1338,16.134139977
faem0_si1392_1339,15.083047761
faem0_si1392_1340,13.651208765
faem0_si1392_1341,12.54748852
faem0_si1392_1342,11.047247843
faem0_si1392_1343,8.061166572
faem0_si1392_1344,6.21518461
faem0_si1392_1345,6.22015323
faem0_si1392_1346,9.666255202
faem0_si1392_1347,10.76270694
faem0_si1392_1348,8.43452376
faem0_si1392_1349,7.61801905
faem0_si1392_1350,8.972185699
faem0_si1392_1351,7.213634649
faem0_si1392_1352,-2.21930802684
faem0_si1392_1353,-6.59123274742
faem0_si1392_1354,-7.78579755
faem0_si1392_1355,-6.206853027
faem0_si1392_1356,-2.86680366
faem0_si1392_1357,3.222827874
faem0_si1392_1358,3.555796837
faem0_si1392_1359,4.512981667
faem0_si1392_1360,3.6660767631
faem0_si1392_1361,3.60787502
faem0_si1392_1362,2.64083939909
faem0_si1392_1363,2.075260813
faem0_si1392_1364,2.77112286
faem0_si1392_1365,3.26926093
faem0_si1392_1366,2.73532306
faem0_si1392_1367,1.517146837
faem0_si1392_1368,0.948401016
faem0_si1392_1369,1.081472925
faem0_si1392_1370,0.45918114
faem0_si1392_1371,-0.41674404
faem0_si1392_1372,-0.637576591
faem0_si1392_1373,-0.713360167
faem0_si1392_1374,-0.778974
faem0_si1392_1375,-1.911636572
faem0_si1392_1376,-3.29554703
faem0_si1392_1377,-3.416867972
faem0_si1392_1378,-2.516713834
faem0_si1392_1379,-1.33771377
faem0_si1392_1380,0.0
faem0_si1392_1381,0.0
faem0_si1392_1382,0.0
faem0_si1392_1383,0.0
faem0_si1392_1384,0.0
faem0_si1392_1385,0.0
faem0_si1392_1386,0.0
faem0_si1392_1387,0.0
faem0_si1392_1388,0.0
faem0_si1392_1389,0.0
faem0_si1392_1390,0.0
faem0_si1392_1391,0.0
faem0_si1392_1392,0.0
faem0_si1392_1393,0.0
faem0_si1392_1394,0.0
faem0_si1392_1395,0.0
faem0_si1392_1396,0.0
faem0_si1392_1397,0.0
faem0_si1392_1398,0.0
faem0_si1392_1399,0.0
faem0_si1392_1400,0.0
faem0_si1392_1401,0.0
faem0_si1392_1402,0.0
faem0_si1392_1403,0.0
faem0_si1392_1404,0.0
faem0_si1392_1405,0.0
faem0_si1392_1406,0.0
faem0_si1392_1407,0.0
faem0_si1392_1408,0.0
faem0_si1392_1409,0.0
faem0_si1392_1410,0.0
faem0_si1392_1411,0.0
faem0_si1392_1412,0.0
faem0_si1392_1413,0.0
faem0_si1392_1414,0.0
faem0_si1392_1415,0.0
faem0_si1392_1416,0.0
faem0_si1392_1417,0.0
faem0_si1392_1418,0.0
faem0_si1392_1419,0.0
faem0_si1392_1420,0.0
faem0_si1392_1421,0.0
faem0_si1392_1422,0.0
faem0_si1392_1423,0.0
faem0_si1392_1424,0.0
faem0_si1392_1425,0.0
faem0_si1392_1426,0.0
faem0_si1392_1427,0.0
faem0_si1392_1428,0.0
faem0_si1392_1429,0.0
faem0_si1392_1430,0.0
faem0_si1392_1431,0.0
faem0_si1392_1432,0.0
faem0_si1392_1433,0.0
faem0_si1392_1434,0.0
faem0_si1392_1435,0.0
faem0_si1392_1436,0.0
faem0_si1392_1437,0.0
faem0_si1392_1438,0.0
faem0_si1392_1439,0.0
faem0_si1392_1440,0.0
faem0_si1392_1441,0.0
faem0_si1392_1442,0.0
faem0_si1392_1443,0.0
faem0_si1392_1444,0.0
faem0_si1392_1445,0.0
faem0_si1392_1446,0.0
faem0_si1392_1447,0.0
faem0_si1392_1448,0.0
faem0_si1392_1449,88.77109
faem0_si1392_1450,97.7974
faem0_si1392_1451,84.64642
faem0_si1392_1452,89.11743
faem0_si1392_1453,98.80887
faem0_si1392_1454,106.42379
faem0_si1392_1455,113.30577
faem0_si1392_1456,114.96764
faem0_si1392_1457,108.50001
faem0_si1392_1458,104.13527
faem0_si1392_1459,113.76962
faem0_si1392_1460,121.5505
faem0_si1392_1461,115.33802
faem0_si1392_1462,108.59185
faem0_si1392_1463,113.64664
faem0_si1392_1464,112.57391
faem0_si1392_1465,122.91658
faem0_si1392_1466,125.33431
faem0_si1392_1467,118.75447
faem0_si1392_1468,111.23682
faem0_si1392_1469,95.84876
faem0_si1392_1470,100.2365
faem0_si1392_1471,106.0403
faem0_si1392_1472,1.12353641
faem0_si1392_1473,1.18508983
faem0_si1392_1474,3.73712028
faem0_si1392_1475,3.46926808
faem0_si1392_1476,2.4039178
faem0_si1392_1477,3.39717846
faem0_si1392_1478,2.81085208
faem0_si1392_1479,1.60434206
faem0_si1392_1480,1.0641295
faem0_si1392_1481,0.30228818
faem0_si1392_1482,1.6363244
faem0_si1392_1483,3.3588613
faem0_si1392_1484,2.20334485
faem0_si1392_1485,0.10992185
faem0_si1392_1486,2.4368454
faem0_si1392_1487,2.89867959
faem0_si1392_1488,0.90930412
faem0_si1392_1489,1.39194602
faem0_si1392_1490,1.359276
faem0_si1392_1491,0.69572
faem0_si1392_1492,1.15969656
faem0_si1392_1493,0.89969613
faem0_si1392_1494,1.74859544
faem0_si1392_1495,-0.05372436
faem0_si1392_1496,-0.111901352372
faem0_si1392_1497,1.36830517
faem0_si1392_1498,1.46066261
faem0_si1392_1499,1.34179448
faem0_si1392_1500,0.776863934
faem0_si1392_1501,-0.03291869
faem0_si1392_1502,-0.14037886
faem0_si1392_1503,0.34995143
faem0_si1392_1504,0.54980126
faem0_si1392_1505,-0.239367753
faem0_si1392_1506,-0.67201872
faem0_si1392_1507,-0.83784818
faem0_si1392_1508,-0.91339815
faem0_si1392_1509,-1.01409515
faem0_si1392_1510,-0.89076784
faem0_si1392_1511,-1.76671232
faem0_si1392_1512,-1.95138557
faem0_si1392_1513,-1.731087861
faem0_si1392_1514,-1.70515706
faem0_si1392_1515,0.00321025
faem0_si1392_1516,-0.08136846
faem0_si1392_1517,-0.227764545
faem0_si1392_1518,0.0
faem0_si1392_1519,0.0
faem0_si1392_1520,0.0
faem0_si1392_1521,0.0
faem0_si1392_1522,0.0
faem0_si1392_1523,0.0
faem0_si1392_1524,0.0
faem0_si1392_1525,0.0
faem0_si1392_1526,0.0
faem0_si1392_1527,0.0
faem0_si1392_1528,0.0
faem0_si1392_1529,0.0
faem0_si1392_1530,0.0
faem0_si1392_1531,0.0
faem0_si1392_1532,0.0
faem0_si1392_1533,0.0
faem0_si1392_1534,0.0
faem0_si1392_1535,0.0
faem0_si1392_1536,0.0
faem0_si1392_1537,0.0
faem0_si1392_1538,0.0
faem0_si1392_1539,0.0
faem0_si1392_1540,0.0
faem0_si1392_1541,0.0
faem0_si1392_1542,0.0
faem0_si1392_1543,0.0
faem0_si1392_1544,0.0
faem0_si1392_1545,0.0
faem0_si1392_1546,0.0
faem0_si1392_1547,0.0
faem0_si1392_1548,0.0
faem0_si1392_1549,0.0
faem0_si1392_1550,0.0
faem0_si1392_1551,0.0
faem0_si1392_1552,0.0
faem0_si1392_1553,0.0
faem0_si1392_1554,0.0
faem0_si1392_1555,0.0
faem0_si1392_1556,0.0
faem0_si1392_1557,0.0
faem0_si1392_1558,0.0
faem0_si1392_1559,0.0
faem0_si1392_1560,0.0
faem0_si1392_1561,0.0
faem0_si1392_1562,0.0
faem0_si1392_1563,0.0
faem0_si1392_1564,0.0
faem0_si1392_1565,0.0
faem0_si1392_1566,0.0
faem0_si1392_1567,0.0
faem0_si1392_1568,0.0
faem0_si1392_1569,0.0
faem0_si1392_1570,0.0
faem0_si1392_1571,0.0
faem0_si1392_1572,0.0
faem0_si1392_1573,0.0
faem0_si1392_1574,0.0
faem0_si1392_1575,0.0
faem0_si1392_1576,0.0
faem0_si1392_1577,0.0
faem0_si1392_1578,0.0
faem0_si1392_1579,0.0
faem0_si1392_1580,0.0
faem0_si1392_1581,0.0
faem0_si1392_1582,0.0
faem0_si1392_1583,0.0
faem0_si1392_1584,0.0
faem0_si1392_1585,0.0
faem0_si1392_1586,0.0
faem0_si1392_1587,73.32877
faem0_si1392_1588,89.46079
faem0_si1392_1589,96.15815
faem0_si1392_1590,111.50856
faem0_si1392_1591,108.15028
faem0_si1392_1592,99.84143
faem0_si1392_1593,98.70188
faem0_si1392_1594,96.48748
faem0_si1392_1595,96.4708
faem0_si1392_1596,100.68308
faem0_si1392_1597,106.29117
faem0_si1392_1598,110.23027
faem0_si1392_1599,110.19288
faem0_si1392_1600,103.74849
faem0_si1392_1601,101.18921
faem0_si1392_1602,98.10869
faem0_si1392_1603,104.44769
faem0_si1392_1604,109.38592
faem0_si1392_1605,99.98475
faem0_si1392_1606,87.34977
faem0_si1392_1607,81.41831
faem0_si1392_1608,84.4139
faem0_si1392_1609,94.23472
faem0_si1392_1610,-1.40457944
faem0_si1392_1611,-1.82110917
faem0_si1392_1612,-2.98472761
faem0_si1392_1613,-3.7671481
faem0_si1392_1614,-5.7928238
faem0_si1392_1615,-7.11582687
faem0_si1392_1616,-5.6864729
faem0_si1392_1617,-4.7537684
faem0_si1392_1618,-4.8154081
faem0_si1392_1619,-5.8446382
faem0_si1392_1620,-5.2497274
faem0_si1392_1621,-5.6176846
faem0_si1392_1622,-5.8231396
faem0_si1392_1623,-3.5428801
faem0_si1392_1624,-3.5095661
faem0_si1392_1625,-4.1395071
faem0_si1392_1626,-3.3442952
faem0_si1392_1627,-3.5937879
faem0_si1392_1628,-5.5446619
faem0_si1392_1629,-5.8251576
faem0_si1392_1630,-2.72680988
faem0_si1392_1631,-3.5709647
faem0_si1392_1632,-7.5925743
faem0_si1392_1633,-1.14711782
faem0_si1392_1634,-2.30744763
faem0_si1392_1635,-2.27590449
faem0_si1392_1636,-3.9637919
faem0_si1392_1637,-2.9890278
faem0_si1392_1638,-1.7007299
faem0_si1392_1639,-2.0900056
faem0_si1392_1640,-1.7912294
faem0_si1392_1641,-1.7117019
faem0_si1392_1642,-1.94431984
faem0_si1392_1643,-2.53495519
faem0_si1392_1644,-2.5549093
faem0_si1392_1645,-3.03496418
faem0_si1392_1646,-3.240868
faem0_si1392_1647,-3.0016473
faem0_si1392_1648,-2.65816097
faem0_si1392_1649,-2.98786976
faem0_si1392_1650,-2.85160389
faem0_si1392_1651,-1.5196498
faem0_si1392_1652,-0.194105616
faem0_si1392_1653,0.08251769
faem0_si1392_1654,-0.19885608
faem0_si1392_1655,-0.69960502
faem0_si1392_1656,224.227486
faem0_si1392_1657,273.04209
faem0_si1392_1658,312.98619
faem0_si1392_1659,336.09591
faem0_si1392_1660,339.0203
faem0_si1392_1661,308.60992
faem0_si1392_1662,292.47345
faem0_si1392_1663,283.10012
faem0_si1392_1664,266.49391
faem0_si1392_1665,265.96724
faem0_si1392_1666,279.19423
faem0_si1392_1667,299.35938
faem0_si1392_1668,329.96241
faem0_si1392_1669,350.74522
faem0_si1392_1670,360.39725
faem0_si1392_1671,338.26155
faem0_si1392_1672,330.57793
faem0_si1392_1673,335.14308
faem0_si1392_1674,283.58776
faem0_si1392_1675,245.84086
faem0_si1392_1676,240.03714
faem0_si1392_1677,281.69063
faem0_si1392_1678,293.44304
faem0_si1392_1679,-1.26700834
faem0_si1392_1680,0.51921315
faem0_si1392_1681,0.72227755
faem0_si1392_1682,0.899918608
faem0_si1392_1683,2.8336250495
faem0_si1392_1684,3.464878587
faem0_si1392_1685,2.36466114
faem0_si1392_1686,3.74806305
faem0_si1392_1687,4.430518658
faem0_si1392_1688,4.414557093
faem0_si1392_1689,1.92748508
faem0_si1392_1690,-3.05352009
faem0_si1392_1691,-5.7196032
faem0_si1392_1692,-5.48702225
faem0_si1392_1693,-3.959130886
faem0_si1392_1694,-5.2115483
faem0_si1392_1695,-5.2188173
faem0_si1392_1696,-4.65872478367
faem0_si1392_1697,-3.41192457
faem0_si1392_1698,-4.08074321158
faem0_si1392_1699,0.4317366
faem0_si1392_1700,1.82806222
faem0_si1392_1701,0.09335916
faem0_si1392_1702,-1.0200319695
faem0_si1392_1703,-2.6471908317
faem0_si1392_1704,-2.9844609786
faem0_si1392_1705,-2.97427985
faem0_si1392_1706,-2.23416328
faem0_si1392_1707,-1.748389997
faem0_si1392_1708,-1.42739031
faem0_si1392_1709,-1.05347379
faem0_si1392_1710,0.281054133
faem0_si1392_1711,0.269465451
faem0_si1392_1712,-1.35690451
faem0_si1392_1713,-2.351994823
faem0_si1392_1714,-2.6441749
faem0_si1392_1715,-2.890241659
faem0_si1392_1716,-2.142439738
faem0_si1392_1717,-2.097839802
faem0_si1392_1718,-2.22783045
faem0_si1392_1719,-1.92042705
faem0_si1392_1720,0.18433362
faem0_si1392_1721,1.162463024
faem0_si1392_1722,1.956410187
faem0_si1392_1723,0.581858154
faem0_si1392_1724,0.3649008425
faem0_si1392_1725,0.0
faem0_si1392_1726,0.0
faem0_si1392_1727,0.0
faem0_si1392_1728,0.0
faem0_si1392_1729,0.0
faem0_si1392_1730,0.0
faem0_si1392_1731,0.0
faem0_si1392_1732,0.0
faem0_si1392_1733,0.0
faem0_si1392_1734,0.0
faem0_si1392_1735,0.0
faem0_si1392_1736,0.0
faem0_si1392_1737,0.0
faem0_si1392_1738,0.0
faem0_si1392_1739,0.0
faem0_si1392_1740,0.0
faem0_si1392_1741,0.0
faem0_si1392_1742,0.0
faem0_si1392_1743,0.0
faem0_si1392_1744,0.0
faem0_si1392_1745,0.0
faem0_si1392_1746,0.0
faem0_si1392_1747,0.0
faem0_si1392_1748,0.0
faem0_si1392_1749,0.0
faem0_si1392_1750,0.0
faem0_si1392_1751,0.0
faem0_si1392_1752,0.0
faem0_si1392_1753,0.0
faem0_si1392_1754,0.0
faem0_si1392_1755,0.0
faem0_si1392_1756,0.0
faem0_si1392_1757,0.0
faem0_si1392_1758,0.0
faem0_si1392_1759,0.0
faem0_si1392_1760,0.0
faem0_si1392_1761,0.0
faem0_si1392_1762,0.0
faem0_si1392_1763,0.0
faem0_si1392_1764,0.0
faem0_si1392_1765,0.0
faem0_si1392_1766,0.0
faem0_si1392_1767,0.0
faem0_si1392_1768,0.0
faem0_si1392_1769,0.0
faem0_si1392_1770,0.0
faem0_si1392_1771,0.0
faem0_si1392_1772,0.0
faem0_si1392_1773,0.0
faem0_si1392_1774,0.0
faem0_si1392_1775,0.0
faem0_si1392_1776,0.0
faem0_si1392_1777,0.0
faem0_si1392_1778,0.0
faem0_si1392_1779,0.0
faem0_si1392_1780,0.0
faem0_si1392_1781,0.0
faem0_si1392_1782,0.0
faem0_si1392_1783,0.0
faem0_si1392_1784,0.0
faem0_si1392_1785,0.0
faem0_si1392_1786,0.0
faem0_si1392_1787,0.0
